vertices_no,modularity
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
20.0,0.556786703601108
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
30.0,0.6331747919143877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
40.0,0.6492439184746877
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
50.0,0.6978342357351104
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
60.0,0.6898879632289571
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
70.0,0.7212770426381012
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
80.0,0.7685467072584521
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
90.0,0.7601312965534653
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
100.0,0.7736455463728191
